Species,Country.of.Origin,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Year,id
Arabica,Taiwan,2014-07-22,Typica,Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.75,82.0,0,0.0,0,600.0,600.0,600.0,2014,158.0
Arabica,Thailand,2014-06-20,,Washed / Wet,7.58,7.5,7.42,7.42,7.33,7.42,10.0,10.0,10.0,7.33,82.0,0,0.0,0,800.0,800.0,800.0,2014,764.0
Arabica,Costa Rica,2014-06-09,Catuai,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,7.33,82.0,0,0.0,4,1200.0,1400.0,1300.0,2014,188.0
Arabica,Honduras,2014-04-30,Caturra,Washed / Wet,7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,7.17,82.0,0,0.0,5,1400.0,1400.0,1400.0,2014,340.0
Arabica,Colombia,2013-09-13,Caturra,Washed / Wet,7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.17,82.0,0,0.0,1,1800.0,2000.0,1900.0,2013,170.0
Arabica,Taiwan,2013-06-03,Typica,Washed / Wet,7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,7.42,82.0,0,0.0,0,600.0,700.0,650.0,2013,158.0
Arabica,Brazil,2013-05-21,Mundo Novo,Natural / Dry,7.33,7.67,7.42,7.17,7.33,7.42,10.0,10.0,10.0,7.67,82.0,0,0.0,0,894.0,1183.0,1038.5,2013,76.0
Arabica,Mexico,2012-07-11,Typica,Washed / Wet,7.67,7.33,7.25,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.0,0,0.0,1,940.0,940.0,940.0,2012,484.0
Arabica,Brazil,2012-06-04,Mundo Novo,Natural / Dry,7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.42,82.0,0,0.0,1,1000.0,1000.0,1000.0,2012,76.0
Arabica,Brazil,2012-04-11,Catuai,Semi-washed / Semi-pulped,7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0,0,0.0,1,1050.0,1050.0,1050.0,2012,76.0
Arabica,Guatemala,2012-03-26,Bourbon,Natural / Dry,7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,10.0,7.17,82.0,0,0.0,3,,,,2012,320.0
Arabica,Brazil,2012-02-17,Mundo Novo,Semi-washed / Semi-pulped,7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.33,82.0,0,0.0,2,950.0,950.0,950.0,2012,76.0
Arabica,Guatemala,2012-02-01,Bourbon,Washed / Wet,7.75,7.33,7.33,7.42,7.75,7.67,10.0,10.0,9.33,7.42,82.0,0,0.0,10,1402.08,1402.08,1402.08,2012,320.0
Arabica,Colombia,2011-07-29,Caturra,,7.33,7.0,7.08,7.42,7.5,7.67,10.0,10.0,10.0,8.0,82.0,0,0.0,2,1600.0,1950.0,1775.0,2011,170.0
Arabica,Guatemala,2017-08-22,Bourbon,Washed / Wet,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10.0,10.0,7.58,81.92,0,0.0,1,1901.0,1901.0,1901.0,2017,320.0
Arabica,Guatemala,2017-06-22,Bourbon,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.42,10.0,10.0,10.0,7.42,81.92,0,2.0,0,1219.2,1219.2,1219.2,2017,320.0
Arabica,Honduras,2017-06-01,Caturra,Washed / Wet,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.33,81.92,0,0.0,1,1400.0,1400.0,1400.0,2017,340.0
Arabica,Brazil,2016-10-26,Catuai,Natural / Dry,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,7.5,81.92,0,0.0,4,1020.0,1020.0,1020.0,2016,76.0
Arabica,El Salvador,2015-05-05,Bourbon,Washed / Wet,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,7.33,81.92,0,0.0,2,1250.0,1250.0,1250.0,2015,222.0
Arabica,Guatemala,2015-04-20,Catuai,Washed / Wet,7.58,7.58,7.17,7.83,7.17,7.33,10.0,10.0,10.0,7.25,81.92,0,0.0,7,1300.0,1800.0,1550.0,2015,320.0
Arabica,Tanzania,2015-01-06,Other,Washed / Wet,7.33,7.33,7.33,7.42,7.5,7.58,10.0,10.0,10.0,7.42,81.92,0,0.0,4,1877.0,1877.0,1877.0,2015,834.0
Arabica,Nicaragua,2014-07-29,,Washed / Wet,7.58,7.42,7.25,7.17,7.5,7.67,10.0,10.0,10.0,7.33,81.92,3,0.0,4,,,,2014,558.0
Arabica,Zambia,2014-06-20,SL28,Washed / Wet,7.67,7.08,7.42,7.33,7.75,7.42,10.0,10.0,10.0,7.25,81.92,1,0.0,3,1000.0,1500.0,1250.0,2014,894.0
Arabica,Honduras,2014-01-17,,Washed / Wet,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.42,81.92,0,0.0,0,,,,2014,340.0
Arabica,Taiwan,2013-12-26,Typica,Other,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,7.25,81.92,0,0.0,0,1000.0,1000.0,1000.0,2013,158.0
Arabica,Mexico,2013-03-29,Bourbon,Washed / Wet,7.58,7.5,7.25,7.58,7.5,7.25,10.0,10.0,10.0,7.25,81.92,0,0.0,6,1300.0,1300.0,1300.0,2013,484.0
Arabica,Mexico,2012-09-27,Typica,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.5,7.5,10.0,10.0,10.0,7.42,81.92,2,0.0,7,981.0,981.0,981.0,2012,484.0
Arabica,Mexico,2012-09-27,Mundo Novo,Washed / Wet,7.5,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.58,81.92,2,0.0,8,690.0,690.0,690.0,2012,484.0
Arabica,Mexico,2012-07-11,Other,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.33,10.0,10.0,10.0,7.5,81.92,0,0.0,4,1650.0,1650.0,1650.0,2012,484.0
Arabica,Mexico,2012-07-11,Bourbon,Washed / Wet,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10.0,10.0,7.33,81.92,0,0.0,0,1000.0,1000.0,1000.0,2012,484.0
Arabica,Brazil,2012-02-29,Mundo Novo,Natural / Dry,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,7.33,81.92,0,0.0,3,1100.0,1100.0,1100.0,2012,76.0
Arabica,Colombia,2011-02-01,,,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.92,0,0.0,1,1600.0,1600.0,1600.0,2011,170.0
Arabica,Guatemala,2017-08-22,Bourbon,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.42,81.83,1,0.0,1,157.8864,157.8864,157.8864,2017,320.0
Arabica,Costa Rica,2017-02-13,Catuai,Pulped natural / honey,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,7.33,81.83,1,0.0,4,1900.0,1900.0,1900.0,2017,188.0
Arabica,Brazil,2017-01-20,Mundo Novo,Natural / Dry,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0,1.0,3,973.0,973.0,973.0,2017,76.0
Arabica,Indonesia,2017-01-19,Other,Other,7.75,7.83,7.58,7.75,7.92,7.83,10.0,10.0,10.0,5.17,81.83,0,1.0,0,1250.0,1250.0,1250.0,2017,360.0
Arabica,Guatemala,2016-08-02,Bourbon,Washed / Wet,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,7.17,81.83,2,0.0,6,3280.0,3280.0,3280.0,2016,320.0
Arabica,Brazil,2015-10-08,Yellow Bourbon,Natural / Dry,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,7.75,81.83,0,0.0,1,1.0,1.0,1.0,2015,76.0
Arabica,Brazil,2015-10-08,Yellow Bourbon,Natural / Dry,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,8.25,81.83,0,0.0,0,1.0,1.0,1.0,2015,76.0
Arabica,Myanmar,2015-07-17,Catuai,Washed / Wet,7.33,7.58,7.5,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0,0.0,2,4001.0,4001.0,4001.0,2015,104.0
Arabica,Mexico,2015-06-25,Catuai,Washed / Wet,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,7.42,81.83,0,0.0,7,1350.0,1500.0,1425.0,2015,484.0
Arabica,Honduras,2015-05-12,Catuai,Washed / Wet,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0,0.0,1,1400.0,1400.0,1400.0,2015,340.0
Arabica,Costa Rica,2015-05-07,Caturra,Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,7.42,81.83,0,0.0,0,1200.0,1400.0,1300.0,2015,188.0
Arabica,Taiwan,2015-04-30,Typica,Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83,0,0.0,0,700.0,700.0,700.0,2015,158.0
Arabica,Indonesia,2015-03-21,Typica,Other,7.42,7.42,7.42,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.83,2,0.0,6,1300.0,1300.0,1300.0,2015,360.0
Arabica,Malawi,2014-10-31,Gesha,Washed / Wet,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.42,81.83,0,0.0,0,1556.0,1556.0,1556.0,2014,454.0
Arabica,Brazil,2014-10-15,Bourbon,Natural / Dry,7.33,7.58,7.25,7.17,7.83,7.33,10.0,10.0,10.0,7.33,81.83,0,0.0,0,1100.0,1100.0,1100.0,2014,76.0
Arabica,Honduras,2014-05-16,Caturra,Natural / Dry,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.5,81.83,0,0.0,4,1350.0,1350.0,1350.0,2014,340.0
Arabica,Mexico,2014-04-26,Typica,Washed / Wet,7.42,7.42,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.5,81.83,0,0.0,0,1550.0,1550.0,1550.0,2014,484.0
Arabica,Colombia,2013-07-19,Caturra,Washed / Wet,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,7.33,81.83,2,0.0,0,1600.0,1950.0,1775.0,2013,170.0
Arabica,United States,2013-03-06,Hawaiian Kona,Natural / Dry,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,8.0,81.83,1,0.0,1,,,,2013,840.0
Arabica,Brazil,2013-03-02,Bourbon,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83,0,0.0,0,1250.0,1250.0,1250.0,2013,76.0
Arabica,Guatemala,2013-02-26,Bourbon,Washed / Wet,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,7.5,81.83,0,0.0,1,1310.64,1310.64,1310.64,2013,320.0
Arabica,Mexico,2012-08-31,Bourbon,Washed / Wet,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,7.25,81.83,0,0.0,2,1500.0,1500.0,1500.0,2012,484.0
Arabica,Mexico,2012-07-11,Typica,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,7.42,81.83,0,0.0,10,1250.0,1250.0,1250.0,2012,484.0
Arabica,Brazil,2011-10-28,Mundo Novo,,7.33,7.67,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.33,81.83,0,0.0,2,900.0,950.0,925.0,2011,76.0
Arabica,Colombia,2011-06-14,,,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0,0.0,0,1600.0,1800.0,1700.0,2011,170.0
Arabica,United States,2010-05-24,,,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10.0,7.33,81.83,3,0.0,12,,,,2010,840.0
Arabica,Guatemala,2017-06-22,Bourbon,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.75,0,1.0,1,1700.0,1700.0,1700.0,2017,320.0
Arabica,Vietnam,2015-12-21,Caturra,Washed / Wet,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,8.0,81.75,0,0.0,0,1040.0,1040.0,1040.0,2015,704.0
Arabica,Tanzania,2015-01-08,Other,Washed / Wet,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,81.75,0,0.0,4,1500.0,1700.0,1600.0,2015,834.0
Arabica,Brazil,2014-08-25,,Natural / Dry,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,7.25,81.75,0,0.0,1,,,,2014,76.0
Arabica,Mexico,2012-09-27,Bourbon,Washed / Wet,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,7.5,81.75,2,0.0,9,774.0,774.0,774.0,2012,484.0
Arabica,Mexico,2012-09-10,Mundo Novo,Washed / Wet,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.25,81.75,0,0.0,23,1250.0,1250.0,1250.0,2012,484.0
Arabica,Mexico,2012-09-04,Typica,Washed / Wet,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.25,81.75,0,0.0,1,1100.0,1100.0,1100.0,2012,484.0
Arabica,Mexico,2012-08-30,Caturra,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,7.33,81.75,10,0.0,14,1550.0,1550.0,1550.0,2012,484.0
Arabica,Mexico,2012-06-06,Typica,Washed / Wet,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,7.33,81.75,0,0.0,1,1650.0,1650.0,1650.0,2012,484.0
Arabica,Colombia,2011-12-22,Caturra,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,0,0.0,1,1750.0,1750.0,1750.0,2011,170.0
Arabica,Colombia,2011-10-04,,,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,7.5,81.75,0,0.0,0,1600.0,1950.0,1775.0,2011,170.0
Arabica,Brazil,2017-10-20,Bourbon,Natural / Dry,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67,0,0.0,5,890.0,890.0,890.0,2017,76.0
Arabica,Guatemala,2017-08-22,Bourbon,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0,0.0,1,1700.0,1700.0,1700.0,2017,320.0
Arabica,Guatemala,2017-06-05,Bourbon,Washed / Wet,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.33,81.67,0,1.0,3,1219.2,1219.2,1219.2,2017,320.0
Arabica,Honduras,2016-05-02,Catuai,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0,0.0,2,1450.0,1450.0,1450.0,2016,340.0
Arabica,Tanzania,2016-04-27,,,7.17,7.33,7.33,7.42,7.5,7.33,10.0,10.0,10.0,7.58,81.67,0,0.0,1,1800.0,1800.0,1800.0,2016,834.0
Arabica,Nicaragua,2016-03-11,,,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.67,0,0.0,1,,,,2016,558.0
Arabica,Colombia,2016-01-21,,,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,7.67,81.67,0,1.0,1,,,,2016,170.0
Arabica,Brazil,2015-10-08,Yellow Bourbon,Natural / Dry,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67,0,0.0,0,1.0,1.0,1.0,2015,76.0
Arabica,Tanzania,2015-01-02,Other,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0,0.0,0,1200.0,1800.0,1500.0,2015,834.0
Arabica,Tanzania,2014-12-15,Other,Washed / Wet,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67,0,0.0,7,1700.0,1700.0,1700.0,2014,834.0
Arabica,Brazil,2014-10-16,Bourbon,Washed / Wet,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0,0.0,2,1260.0,1260.0,1260.0,2014,76.0
Arabica,Indonesia,2014-05-23,Sumatra,Semi-washed / Semi-pulped,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0,0.0,0,,,,2014,360.0
Arabica,Honduras,2014-05-16,Caturra,Natural / Dry,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67,0,0.0,5,1400.0,1400.0,1400.0,2014,340.0
Arabica,Costa Rica,2014-04-26,Caturra,Washed / Wet,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67,0,0.0,3,1850.0,1850.0,1850.0,2014,188.0
Arabica,Mexico,2014-04-02,,Washed / Wet,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,7.42,81.67,0,0.0,4,,,,2014,484.0
Arabica,Taiwan,2013-12-26,Typica,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0,0.0,0,150.0,150.0,150.0,2013,158.0
Arabica,Taiwan,2013-12-26,Typica,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67,0,0.0,0,750.0,750.0,750.0,2013,158.0
Arabica,Mexico,2013-03-29,Typica,Washed / Wet,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,7.42,81.67,0,0.0,6,1400.0,1400.0,1400.0,2013,484.0
Arabica,Guatemala,2012-10-05,Bourbon,Washed / Wet,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.17,81.67,0,0.0,4,1676.4,1828.8,1752.6,2012,320.0
Arabica,Mexico,2012-09-11,Typica,Washed / Wet,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,7.58,81.67,1,0.0,13,1650.0,1650.0,1650.0,2012,484.0
Arabica,Mexico,2012-08-30,Bourbon,Washed / Wet,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,7.08,81.67,0,0.0,4,1400.0,1400.0,1400.0,2012,484.0
Arabica,Mexico,2012-07-27,Bourbon,Washed / Wet,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.17,81.67,0,0.0,2,1200.0,1200.0,1200.0,2012,484.0
Arabica,Mexico,2012-04-02,Bourbon,Washed / Wet,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,7.42,81.67,0,0.0,2,1400.0,1400.0,1400.0,2012,484.0
Arabica,Mexico,2012-02-29,Caturra,Semi-washed / Semi-pulped,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,7.67,81.67,0,0.0,4,940.0,940.0,940.0,2012,484.0
Arabica,United States,2012-02-08,Hawaiian Kona,Washed / Wet,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,7.25,81.67,1,0.0,1,,,,2012,840.0
Arabica,Honduras,2018-01-19,Catimor,Washed / Wet,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,7.33,81.58,0,1.0,3,1200.0,1200.0,1200.0,2018,340.0
Arabica,Guatemala,2017-06-01,Bourbon,Washed / Wet,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,7.42,81.58,0,0.0,0,190164.0,190164.0,190164.0,2017,320.0
Arabica,Taiwan,2016-07-15,Typica,Washed / Wet,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,0,0.0,0,800.0,800.0,800.0,2016,158.0
Arabica,Costa Rica,2015-02-03,Caturra,Washed / Wet,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,7.25,81.58,0,0.0,1,13.0,13.0,13.0,2015,188.0
Arabica,Tanzania,2014-12-18,Other,Washed / Wet,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,7.25,81.58,0,0.0,5,1800.0,1800.0,1800.0,2014,834.0
Arabica,Malawi,2014-10-31,Gesha,Washed / Wet,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.58,0,0.0,0,1100.0,1100.0,1100.0,2014,454.0
Arabica,Taiwan,2014-08-25,Typica,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58,0,0.0,0,850.0,850.0,850.0,2014,158.0
Arabica,Brazil,2013-11-06,Yellow Bourbon,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,7.33,81.58,0,0.0,3,1260.0,1260.0,1260.0,2013,76.0
Arabica,Guatemala,2013-07-16,Bourbon,Washed / Wet,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,7.17,81.58,0,0.0,1,1310.64,1310.64,1310.64,2013,320.0
Arabica,Mexico,2013-03-29,Typica,Washed / Wet,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,7.33,81.58,0,0.0,9,1400.0,1400.0,1400.0,2013,484.0
Arabica,Mexico,2012-06-06,Marigojipe,Natural / Dry,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.58,0,0.0,0,1600.0,1600.0,1600.0,2012,484.0
Arabica,Mexico,2012-06-06,Typica,Natural / Dry,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,7.67,81.58,0,0.0,2,1650.0,1650.0,1650.0,2012,484.0
Arabica,Thailand,2011-11-16,,,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,7.33,81.58,0,0.0,0,1499.9208,1499.9208,1499.9208,2011,764.0
Arabica,Thailand,2011-08-16,,,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,7.33,81.58,0,0.0,0,,,,2011,764.0
Arabica,Costa Rica,2011-06-14,,,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,7.25,81.58,0,0.0,1,1371.6,1828.8,1600.2,2011,188.0
Arabica,Guatemala,2017-08-23,Bourbon,Washed / Wet,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,7.58,81.5,0,0.0,0,1219.2,1219.2,1219.2,2017,320.0
Arabica,Nicaragua,2017-06-20,Caturra,Other,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,7.33,81.5,0,0.0,3,1100.0,1100.0,1100.0,2017,558.0
Arabica,Honduras,2017-06-03,Caturra,Washed / Wet,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5,0,0.0,5,1400.0,1400.0,1400.0,2017,340.0
Arabica,Guatemala,2017-06-01,Bourbon,,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.5,0,0.0,0,,,,2017,320.0
Arabica,Taiwan,2015-09-17,Typica,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,0,0.0,2,160.0,200.0,180.0,2015,158.0
Arabica,Myanmar,2015-07-17,Catuai,Washed / Wet,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0,0.0,4,1219.2,1219.2,1219.2,2015,104.0
Arabica,Costa Rica,2015-01-07,Caturra,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5,1,0.0,2,1200.0,1200.0,1200.0,2015,188.0
Arabica,Malawi,2014-11-04,Gesha,Washed / Wet,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.5,0,0.0,0,1599.0,1599.0,1599.0,2014,454.0
Arabica,Guatemala,2014-09-23,Other,Washed / Wet,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,7.17,81.5,0,0.0,0,1219.2,1219.2,1219.2,2014,320.0
Arabica,Taiwan,2014-08-18,Typica,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,0,0.0,0,900.0,900.0,900.0,2014,158.0
Arabica,Brazil,2014-07-29,Yellow Bourbon,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5,1,0.0,1,1200.0,1200.0,1200.0,2014,76.0
Arabica,Haiti,2014-05-05,Blue Mountain,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,0,0.0,0,400.0,1250.0,825.0,2014,332.0
Arabica,Taiwan,2013-12-26,Typica,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0,0.0,0,600.0,600.0,600.0,2013,158.0
Arabica,Mexico,2013-03-11,Typica,Washed / Wet,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.25,81.5,0,0.0,2,1150.0,1150.0,1150.0,2013,484.0
Arabica,Mexico,2012-08-30,Typica,Washed / Wet,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,7.17,81.5,0,0.0,5,1600.0,1600.0,1600.0,2012,484.0
Arabica,Mexico,2012-08-29,Catuai,Washed / Wet,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,7.08,81.5,0,0.0,10,1100.0,1100.0,1100.0,2012,484.0
Arabica,Mexico,2012-08-01,Typica,Semi-washed / Semi-pulped,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.25,81.5,0,0.0,6,1000.0,1000.0,1000.0,2012,484.0
Arabica,Mexico,2012-07-26,Bourbon,Washed / Wet,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,7.5,81.5,0,0.0,5,1250.0,1250.0,1250.0,2012,484.0
Arabica,Mexico,2012-07-26,Typica,Natural / Dry,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,7.42,81.5,0,0.0,3,1100.0,1100.0,1100.0,2012,484.0
Arabica,Indonesia,2012-05-24,Other,Washed / Wet,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,7.17,81.5,0,0.0,0,1200.0,1600.0,1400.0,2012,360.0
Arabica,Brazil,2012-04-12,Bourbon,Semi-washed / Semi-pulped,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.17,81.5,0,0.0,2,125.0,125.0,125.0,2012,76.0
Arabica,Guatemala,2012-01-25,Bourbon,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,7.42,81.5,0,0.0,1,,,,2012,320.0
Arabica,Colombia,2011-09-07,,,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,1,0.0,0,1050.0,1850.0,1450.0,2011,170.0
Arabica,United States,2010-06-29,,,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,7.33,81.5,0,0.0,17,,,,2010,840.0
Arabica,Mexico,2017-05-12,Mundo Novo,Washed / Wet,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,7.25,81.42,1,5.0,17,1100.0,1100.0,1100.0,2017,484.0
Arabica,Guatemala,2016-03-17,Catuai,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,7.42,81.42,0,0.0,0,1371.6,1371.6,1371.6,2016,320.0
